O_brunneus1,,E1,C1,5.52
O_brunneus1,,E1,C8 (end of 2),13.473
O_brunneus1,,C1,C2,4.423
O_brunneus1,,C2,C3,0.01
O_brunneus1,,C3,C4,3.57
O_brunneus1,,C4,C5,0.01
O_brunneus1,,C5,C6,12.62
O_brunneus1,,C6,C7,3.55
