A_floridana4,,E1,C1,,
A_floridana4,,C1,C2,T1,1.2
A_floridana4,,C2,C3,T2,1
A_floridana4,,C3,C4,T3,15.8
A_floridana4,,C4,C5,T4,4.8
A_floridana4,,C5,C6,T5,3.1
A_floridana4,,C5,C7,T6,9.9
