F_archboldi1,,E1,C1,
F_archboldi1,,C1,C2,T1
F_archboldi1,,C1,C3,T2
F_archboldi1,,C3,C4,T3
F_archboldi1,,C3,C5,T4
F_archboldi1,,C5,END1,T5
F_archboldi1,,C5,C6,T6
F_archboldi1,,C6,C7,T7
F_archboldi1,,C7,C8,T8
