M_holmgreni,,E1,C1,1.287
M_holmgreni,,C1,C2,1.052
M_holmgreni,,C2,C3,10.991
M_holmgreni,,C3,C4,9.918
M_holmgreni,,C4,C5,5.548
M_holmgreni,,C5,C6,4.89
