E_ruidum22,,E1,C1
E_ruidum22,,C1,C2
E_ruidum22,,C2,J1
E_ruidum22,,J1,END1
E_ruidum22,,J1,C3
E_ruidum22,,J1,C4
E_ruidum22,,C4,C5
