A_balzani_T3,,E1,C1
A_balzani_T3,,C1,C2
A_balzani_T3,,C2,C3
A_balzani_T3,,E2,C4
A_balzani_T3,,C4,C5
A_balzani_T3,,E3,C6
A_balzani_T3,,C6,C7
A_balzani_T3,,C7,C8
A_balzani_T3,,E4,C9
A_balzani_T3,,C9,C10
A_balzani_T3,,E5,C11
A_balzani_T3,,C11,C12
