68,,E1,C1
68,,C1,END1
68,,C1,C2
68,,C1,C3
68,,C3,C4
68,,C4,C5
68,,C5,C6
68,,C6,C7
68,,C7,C8
68,,C8,C9
68,,C9,C10
68,,C10,END2
