A_floridana9,,E1,C1,,
A_floridana9,,C1,C2,T1,3
A_floridana9,,C1,C2,T2,2.8
A_floridana9,,C2,J1,T3,1.4
A_floridana9,,J1,C3,T4,2.7
A_floridana9,,J1,C3,T5,1.7
A_floridana9,,C3,C4,T6,1.1
A_floridana9,,C4,C5,T7,2.5
A_floridana9,,C5,C6,T8,3.8
A_floridana9,,C6,C7,T9,3.6
