126,,E1,C1
126,,C1,C2
,,C2,C3
,,C1,C4
,,C4,C5
,,C5,END1
,,C4,C6
,,C6,C7
,,C7,C8
,,C8,C9
,,C9,C10
,,C10,C11
,,C11,END2
