A_floridana21,,E1,C1,,
A_floridana21,,C1,C2,T1,2.7
A_floridana21,,C1,C2,T2,1.8
A_floridana21,,C2,C3,T3,0.9
A_floridana21,,C2,C4,T4,5.8
A_floridana21,,C4,C5,T5,0.9
A_floridana21,,C3,C6,T6,15.9
A_floridana21,,C6,C7,T7,11.2
A_floridana21,,C7,C8,T8,3.4
