C_socius21,,E1,C1,,
C_socius21,,C1,END1,T1,4.5
C_socius21,,C1,J1,T2,3.5
C_socius21,,J1,C2,T3,4.4
C_socius21,,J1,C3,T4,5.7
C_socius21,,C3,C4,T5,2.8
C_socius21,,C4,C5,T6,3.7
C_socius21,,C5,C6,T7,6.5
C_socius21,,C6,C7,T8,6.2
C_socius21,,C7,C8,T9,4.3
