120,,E1,C1
120,,C1,C2
120,,C2,C3
120,,C1,C4
120,,C4,C5
120,,C4,C6
120,,C6,C7
120,,C7,C8
120,,C6,C9
120,,C9,C10
120,,C10,C11
120,,C11,C12
