A_treatae29,,E1,C1,T1,2.2
A_treatae29,,E2,C1,T2,2
A_treatae29,,C1,C2,T3,1.7
A_treatae29,,C2,C3,T4,4.4
A_treatae29,,C3,C4,T5,2.5
A_treatae29,,C3,C5,T6,5
