O_brunneus10,,E1,C1,0.01
O_brunneus10,,C1,C2,1.633
O_brunneus10,,C2,C3,0.913
O_brunneus10,,C3,C4,3.883
O_brunneus10,,C4,C5,4.982
O_brunneus10,,C5,C6,14.808
O_brunneus10,,C6,C7,31.045
O_brunneus10,,C7,C8,15.066
O_brunneus10,,C8,C9,8.523
