30,,E1,C1
30,,E1,C1
30,,C1,C2
30,,C2,END1
30,,C2,C3
30,,C3,C4
30,,C4,C5
30,,C5,C6
30,,C2,C7
30,,C7,C8
30,,C8,C9
30,,C9,C10
30,,C10,C11
