A_treatae39,,E1,C1,,
A_treatae39,,C1,C2,T1,0.4
A_treatae39,,C2,C3,T2,0.7
A_treatae39,,C3,C4,T3,1.4
A_treatae39,,C4,C5,T4,1.7
A_treatae39,,C5,C6,T5,1.7
A_treatae39,,C5,C6,T6,1.4
A_treatae39,,C6,C7,T7,0.6
A_treatae39,,C7,C8,T8,0.5
A_treatae39,,C8,C9,T9,1.7
A_treatae39,,C9,END1,T10,2
