S_mayri_AJ08,,E1,C1
S_mayri_AJ08,,C1,C2
S_mayri_AJ08,,C1,C4
S_mayri_AJ08,,C2,C3
S_mayri_AJ08,,C4,C5
S_mayri_AJ08,,C4,C6
S_mayri_AJ08,,C6,C7
S_mayri_AJ08,,C7,C8
S_mayri_AJ08,,C7,C9
