123,,E1,C1
123,,C1,C2
123,,C2,C3
123,,C3,C4
123,,C4,C5
123,,C5,C6
123,,C6,C7
123,,C7,C8
123,,C2,C9
123,,C9,C10
123,,C10,C11
123,,C11,C12
123,,C12,C13
123,,C13,C14
123,,C14,END1
