A_treatae37,,E1,C1,,
A_treatae37,,C1,J1,T1,4.8
A_treatae37,,J1,END1,T2,2.7
A_treatae37,,J1,C2,T3,4.9
A_treatae37,,C2,C3,T4,2.4
