O_brunneus3,,E1,C1,1.69
O_brunneus3,,C1,C2,1.789
O_brunneus3,,C2,C3,1.937
O_brunneus3,,C3,C4,7.401
O_brunneus3,,C4,C5,24.58
O_brunneus3,,C5,C6,4.749
O_brunneus3,,C6,C7,32.572
O_brunneus3,,C7,C8,90.452
