A_floridana5,,E1,C1,,
A_floridana5,,C1,C2,T1,1
A_floridana5,,C1,C2,T2,1.5
A_floridana5,,C2,C3,T3,0.8
A_floridana5,,C3,C4,T4,4.9
A_floridana5,,C3,C4,T5,5.3
A_floridana5,,C4,C5,T6,3.8
A_floridana5,,C5,END1,T7,3.8
