A_floridana8,,E1,C1,,
A_floridana8,,C1,C2,T1,1.8
A_floridana8,,C2,END1,T2,7.2
A_floridana8,,C2,C3,T3,13.7
A_floridana8,,C3,C4,T4,7.1
