A_treatae30,,E1,C1,,
A_treatae30,,C1,C2,T1,2.7
A_treatae30,,C2,C3,T2,2.3
A_treatae30,,C3,C4,T3,1.1
A_treatae30,,C4,C5,T4,0.5
A_treatae30,,C5,C6,T5,4
A_treatae30,,C6,C7,T6,1.7
