Ap_treatae1,,E1,C1,0.01
Ap_treatae1,,C1,C2,0.1
Ap_treatae1,,C2,C3,8.436
Ap_treatae1,,C3,C4,6.248
Ap_treatae1,,C4,C5,0.709
