A_treatae42,,E1,C1,,
A_treatae42,,C1,C2,T1,2.1
A_treatae42,,C2,C3,T2,2.3
A_treatae42,,C3,C4,T3,1.4
A_treatae42,,C4,END1,T4,9.9
