A_floridana1,,E1,C1,,
A_floridana1,,C1,C2,T1,3.2
A_floridana1,,C1,C2,T2,4.1
A_floridana1,,C2,C3,T3,6.8
A_floridana1,,C3,C4,T4,10.9
