133,,E1,C1
133,,C1,C2
133,,C2,C3
133,,C3,C4
133,,C4,END1
133,,C1,C5
133,,C5,C6
133,,C6,C7
133,,C7,C8
133,,C8,C9
133,,C9,C10
133,,C10,END2
