61,,E1,J1
61,,J1,C1
61,,J1,C2
61,,C2,END1
61,,C2,END2
61,,C2,C3
61,,C3,C4
61,,C4,C5
61,,C5,C6
61,,C6,C7
61,,C7,C8
61,,C8,END3
