A_floridana19,,E1,C1,,
A_floridana19,,C1,C2,T1,1.7
A_floridana19,,C1,C2,T2,2.1
A_floridana19,,C2,C3,T3,0.4
A_floridana19,,C3,C4,T4,4.1
A_floridana19,,C4,C5,T5,5.5
A_floridana19,,C5,C6,T6,7.9
