A_floridana2,,E1,C1,,
A_floridana2,,C1,C2,T1,2.8
A_floridana2,,C1,C2,T2,3
A_floridana2,,C1,C2,T3,2.5
A_floridana2,,C1,C2,T4,2
A_floridana2,,C2,C3,T5,6.1
A_floridana2,,C2,C4,T6,6.8
A_floridana2,,C2,C5,T7,6.9
A_floridana2,,C3,C4,T8,0.2
A_floridana2,,C4,C5,T9,0.5
A_floridana2,,C4,C7,T10,11.7
A_floridana2,,C5,C6,T11,8.7
